"Lon","Lat","Clim_Range","SE"
114.274993896484,-21.6749954223633,5.20999908447266,0.582605595993871
114.274993896484,-21.625,5.22999954223633,0.577973907886968
114.274993896484,-21.5749969482422,5.25,0.574266506258656
114.325012207031,-22.375,7.02999877929688,0.712923019872325
114.325012207031,-22.3249969482422,7.04999923706055,0.717333457851501
114.325012207031,-21.8249969482422,5.92000007629395,0.623545691690164
114.325012207031,-21.7749938964844,5.69000053405762,0.608805951009945
114.325012207031,-21.7249984741211,5.47999954223633,0.597785080103852
114.325012207031,-21.6749954223633,5.30000114440918,0.588466773153561
114.325012207031,-21.625,5.21000099182129,0.582025636961361
114.325012207031,-21.5749969482422,5.23999977111816,0.578007848797717
114.325012207031,-21.5249938964844,5.25,0.574165355531402
114.375,-21.875,6.29999923706055,0.651466708734216
114.375,-21.8249969482422,6.09000015258789,0.634894737904067
114.375,-21.7749938964844,5.86000061035156,0.619592311942022
114.375,-21.7249984741211,5.63999938964844,0.606881540658058
114.375,-21.6749954223633,5.44999885559082,0.596692974678041
114.375,-21.625,5.28000068664551,0.588227823486233
114.375,-21.5749969482422,5.23000144958496,0.582488381226173
114.375,-21.5249938964844,5.25,0.577971147145111
114.424987792969,-21.875,6.43999862670898,0.662706162700078
114.424987792969,-21.8249969482422,6.25,0.647480550629894
114.424987792969,-21.7749938964844,6.04000091552734,0.632289579920435
114.424987792969,-21.7249984741211,5.81999969482422,0.618292296288824
114.424987792969,-21.6749954223633,5.60999870300293,0.606202566486997
114.424987792969,-21.625,5.40999984741211,0.596353108495287
114.424987792969,-21.5749969482422,5.27999877929688,0.58786907513981
114.424987792969,-21.5249938964844,5.26000022888184,0.582943794363254
114.475006103516,-21.8249969482422,6.3799991607666,0.658945392380761
114.475006103516,-21.7749938964844,6.19000053405762,0.644108913096295
114.475006103516,-21.7249984741211,5.98999977111816,0.630104045198401
114.475006103516,-21.6749954223633,5.76999855041504,0.616869021721702
114.475006103516,-21.625,5.54000091552734,0.604084973421999
114.475006103516,-21.5749969482422,5.38000106811523,0.594425504207893
114.524993896484,-21.7749938964844,6.34000015258789,0.656431475002498
114.524993896484,-21.7249984741211,6.13999938964844,0.64221093324738
114.524993896484,-21.6749954223633,5.92000007629395,0.627954152446855
114.524993896484,-21.625,5.69000053405762,0.613891391792123
114.575012207031,-21.7249984741211,6.26000022888184,0.653169257270491
114.825012207031,-21.5249938964844,6.23999977111816,0.655945392366792
114.825012207031,-21.4749984741211,6.06999969482422,0.643631227378434
114.875,-21.5749969482422,6.57999992370605,0.682549157717627
114.875,-21.5249938964844,6.43000030517578,0.671196195908266
114.875,-21.4749984741211,6.26000022888184,0.658818374534117
114.875,-21.4249954223633,6.09000015258789,0.646932201931708
114.924987792969,-21.625,6.81999969482422,0.702841093059958
114.924987792969,-21.5749969482422,6.72999954223633,0.696244754295221
114.924987792969,-21.5249938964844,6.61999893188477,0.687833061220997
114.924987792969,-21.4749984741211,6.46999931335449,0.676103861083748
114.924987792969,-21.4249954223633,6.29000091552734,0.663873532937026
114.924987792969,-21.375,6.1299991607666,0.652546779511464
114.924987792969,-21.2749938964844,5.85000038146973,0.63294204059859
114.924987792969,-21.2249984741211,5.72999954223633,0.625222986832385
114.975006103516,-21.5749969482422,6.88999938964844,0.711003412807654
114.975006103516,-21.5249938964844,6.79999923706055,0.704328098444973
114.975006103516,-21.4749984741211,6.67000007629395,0.695018473752455
114.975006103516,-21.4249954223633,6.51999855041504,0.683576973951202
114.975006103516,-21.375,6.36000061035156,0.671694469589279
114.975006103516,-21.3249969482422,6.20000076293945,0.659994804604467
114.975006103516,-21.2749938964844,6.03999900817871,0.649093900234834
114.975006103516,-21.2249984741211,5.90999984741211,0.639311121366838
114.975006103516,-21.1749954223633,5.78000068664551,0.629774277996464
