"Lon","Lat","Warmest_Month_SST","SE","Mask"
114.174987792969,-22.1749954223633,28.2399997711182,0.692935584632085,1
114.174987792969,-22.0249938964844,28.1599998474121,0.667174379681744,1
114.174987792969,-21.9749984741211,28.1100006103516,0.651978773151791,1
114.174987792969,-21.9249954223633,28.0599994659424,0.636466912647928,1
114.174987792969,-21.875,28,0.61595107102825,1
114.174987792969,-21.8249969482422,27.9500007629395,0.596363347735692,1
114.174987792969,-21.7749938964844,27.9300003051758,0.585028966459757,1
114.174987792969,-21.7249984741211,27.9799995422363,0.578908906076963,1
114.174987792969,-21.6749954223633,28.0699996948242,0.573941667133651,1
114.225006103516,-22.4749984741211,28.2999992370605,0.69850245066693,1
114.225006103516,-22.4249954223633,28.2999992370605,0.701131538557333,1
114.225006103516,-22.375,28.2999992370605,0.704263357404146,1
114.225006103516,-22.3249969482422,28.2900009155273,0.7068167242376,1
